,COMPANY ID,CITY,ST,DOMICILE REGION,ZIP,TRAC,TRAIL,VAN,REFR,INTER,CURT,FLAT,STEP,DD,OVER,TANK,PNEUM,BULK,Company ID,BEVERAGES,BUILDING_MATERIALS,CHEMICALS,COAL_COKE,CONSTRUCT,DRIVE_TOW,DRY_BULK,FARM_SUPPLIES,FRESH_PRODUCE,GARBAGE_TRASH,GENERAL_FREIGHT,GRAIN_FEED,HOUSEHOLD_GOODS,INTERMODAL,LIQUIDS_GASES,LIVESTOCK,LOG_POLE,MACHINERY_LARGE_OBJECTS,MEAT,METAL_SHEETS_ROLLS,MOBILE_HOMES,MOTOR_VEHICLES,OILFIELD_EQUIPMENT,OTHER,PAPER_PRODUCTS,PASSENGERS,REFRIGERATED_FOOD,US_MAIL,UTILITY,Unavailable,WATER_WELL,ONLY_VAN,VAN_REFR,VAN_FLAT,ONLY_REFR,ONLY_FLAT,REFR_FLAT
424,451,POINTE CLAIRE,QC,CAN,H9R 5B1,0.03309066843150232,0.0212,1,1,0,0,0,0,0,0,0,0,0.0,451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2147,2442,MELROSE PARK,IL,MDW,60160,0.02382528127068167,0.014400000000000001,0,0,1,0,0,0,0,0,0,0,0.0,2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1215,1359,DUBLIN,TX,CEN,76401,0.0033090668431502318,0.002,0,0,0,0,0,0,0,0,0,0,1.0,1359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4067,4663,SPRINGFIELD,MO,CEN,65803,0.006949040370615486,0.005,0,1,0,0,0,0,0,0,0,0,0.0,4663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
5287,6003,ELK GROVE,CA,PAC,95624,0.01654533421575116,0.013000000000000001,0,1,0,0,0,0,0,0,0,0,0.0,6003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3427,3906,HAZLEHURST,GA,SE,31539,0.0029781601588352085,0.0028,0,0,0,0,1,0,0,0,0,0,0.0,3906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
69,76,ALAMO,TX,CEN,78516,0.01455989410986102,0.02,1,0,0,0,0,0,0,0,0,0,0.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
267,290,BRAMPTON,ON,CAN,L6S 5N8,0.02812706816677697,0.0234,1,1,0,0,0,0,0,0,0,0,0.0,290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4098,4695,TROY,MO,CEN,63379-3964,0.016214427531436135,0.013000000000000001,0,1,0,0,0,0,0,0,0,0,0.0,4695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3617,4145,COUNTRYSIDE,IL,MDW,60525,0.007610853739245533,0.0046,0,0,0,0,0,0,0,0,0,0,0.0,4145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2882,3282,ANDALUSIA,AL,SE,36421,0.0013236267372600927,0.0008,0,0,0,0,0,0,1,1,0,0,0.0,3282,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2587,2950,LANCASTER,PA,NE,17601,0.03474520185307743,0.021,1,0,0,0,1,0,0,0,0,0,0.0,2950,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
1205,1349,COOKEVILLE,TN,SE,38506,0.016876240900066182,0.0158,0,1,0,0,0,0,0,0,0,0,0.0,1349,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4106,4704,SAINT JOSEPH,MO,CEN,64503,0.009927200529450696,0.0212,1,0,0,0,0,0,0,0,0,0,0.0,4704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
4857,5534,LAREDO,TX,CEN,78045,0.01985440105890139,0.015000000000000001,1,0,0,0,0,0,0,0,0,0,0.0,5534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
3344,3813,COCONUT CREEK,FL,SE,33063,0.005625413633355393,0.0034000000000000002,0,1,0,0,0,0,0,0,0,0,0.0,3813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
3858,4429,AVONDALE,LA,SE,70094,0.005956320317670417,0.0036000000000000003,0,0,1,0,0,0,0,0,0,0,0.0,4429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1153,1281,INDIANAPOLIS,IN,MDW,46218,0.0314361350099272,0.0212,0,1,0,0,0,0,0,0,0,0,0.0,1281,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1144,1269,MOKENA,IL,MDW,60448,0.015552614162806089,0.0118,1,0,0,0,1,0,0,0,0,0,0.0,1269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
3564,4072,BURR RIDGE,IL,MDW,60527,0.009596293845135672,0.0058000000000000005,0,0,1,0,0,0,0,0,0,0,0.0,4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3217,3668,FONTANA,CA,PAC,92337,0.016214427531436135,0.0098,0,1,1,0,0,0,0,0,0,0,0.0,3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1085,1200,SCRANTON,PA,NE,18504,0.01158173395102581,0.0132,0,1,0,0,0,0,0,0,0,0,0.0,1200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4272,4884,GOTHENBURG,NE,CEN,69138-2004,0.015552614162806089,0.011000000000000001,0,0,0,0,0,0,0,0,0,0,1.0,4884,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
2289,2616,HOLLAND,MI,MDW,49423-9402,0.020516214427531435,0.032,1,1,0,0,0,0,0,0,0,0,0.0,2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
3825,4392,BOWLING GREEN,KY,SE,42101,0.001985440105890139,0.0012000000000000001,1,0,0,0,0,0,0,0,0,0,0.0,4392,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
172,186,WEST CHESTER,OH,MDW,45069,0.014228987425545996,0.019,1,1,0,0,0,0,0,0,0,0,0.0,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2691,3069,HOUSTON,TX,CEN,77023,0.02812706816677697,0.018600000000000002,1,0,0,0,0,0,0,0,0,0,0.0,3069,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
712,768,MANCHESTER,NH,NE,03101,0.05658504301786896,0.0716,1,0,0,0,0,0,0,0,0,0,0.0,768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
3616,4144,NEWARK,IL,MDW,60541,0.003970880211780278,0.0046,1,0,0,0,1,0,0,0,0,0,1.0,4144,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0
4920,5602,MERTZON,TX,CEN,76941,0.018530774321641297,0.02,0,0,0,0,1,0,0,0,1,0,0.0,5602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
777,838,FT PIERCE,FL,SE,34945,0.0066181336863004635,0.0502,0,1,0,0,0,0,0,0,0,0,0.0,838,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
2975,3398,VAN BUREN,AR,SE,72956,0.013236267372600927,0.008400000000000001,1,1,0,0,0,0,0,0,0,0,0.0,3398,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
471,500,ST- GERMAIN-DE-GRANTHAM,QC,CAN,J0C 1K0,0.08901389808074123,0.186,1,0,1,0,1,0,0,0,0,0,0.0,500,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
689,745,PHOENIX,AZ,SW,85007,0.001985440105890139,0.004,0,0,0,0,1,1,1,1,0,0,0.0,745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3369,3840,PLANT CITY,FL,SE,33565-2243,0.004632693580410324,0.0032,1,1,0,0,0,0,0,0,0,0,0.0,3840,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0
218,238,ORLAND PARK,IL,MDW,60462,0.01654533421575116,0.02,1,0,1,0,0,0,0,0,0,0,0.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1223,1368,ELLENSBURG,WA,PAC,98926-8479,0.007610853739245533,0.0078000000000000005,0,0,1,0,1,0,0,0,0,0,0.0,1368,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1861,2111,MONTREAL,QC,CAN,H1C 2A2,0.030774321641297155,0.05,1,0,1,0,1,0,1,0,0,0,0.0,2111,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
2689,3066,HOUSTON,TX,CEN,77020,0.003970880211780278,0.003,1,0,0,0,1,1,0,1,0,0,0.0,3066,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
4901,5581,LEVELLAND,TX,CEN,79336,0.019523494374586368,0.0194,0,0,0,0,0,0,0,0,0,1,1.0,5581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1673,1904,ROUGEMONT,QC,CAN,J0L 1M0,0.0800794176042356,0.0596,0,1,0,1,0,0,0,0,0,0,1.0,1904,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3018,3444,ABBOTSFORD,BC,CAN,V2T 1V7,0.0066181336863004635,0.004,1,0,0,0,0,0,0,0,0,0,0.0,3444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4580,5227,MONMOUTH,OR,PAC,97361,0.004632693580410324,0.0028,1,0,0,0,1,0,0,0,0,0,0.0,5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
5053,5745,HEBER CITY,UT,MTW,92571,0.014228987425545996,0.0086,1,0,1,0,0,0,0,0,0,0,0.0,5745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
3447,3927,ALBANY,GA,SE,31701,0.004632693580410324,0.0038,0,0,0,0,0,1,1,1,0,0,0.0,3927,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5009,5698,TERRELL,TX,CEN,75160,0.071475843812045,0.0976,1,1,0,0,0,0,0,0,0,0,0.0,5698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4138,4740,HOLLY SPRINGS,MS,SE,38635-3400,0.014228987425545996,0.032,1,0,0,0,0,0,0,0,0,0,0.0,4740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1936,2206,HUNTSVILLE,AR,SE,72740,0.03673064195896757,0.0386,0,1,0,0,0,0,0,0,0,0,0.0,2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
2433,2775,PITTSGROVE TOWNSHIP,NJ,NE,08318,0.026472534745201854,0.016,0,0,0,0,0,0,0,0,1,0,0.0,2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3682,4224,CREST HILLS,IL,MDW,60403,0.008603573792190603,0.0094,0,1,0,0,0,0,0,0,0,0,0.0,4224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1186,1325,BUFFALO,NY,NE,14217-2232,0.005956320317670417,0.0108,1,0,0,0,1,0,1,0,1,0,0.0,1325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
10,11,EUREKA,IL,MDW,61530,0.042356055592322965,0.066,1,0,1,0,0,0,0,0,0,0,0.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
3426,3904,GAINESVILLE,GA,SE,30504,0.0029781601588352085,0.0026000000000000003,1,0,0,0,1,0,0,0,0,0,0.0,3904,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
1370,1551,PLEASANTON,NE,CEN,68866,0.0016545334215751159,0.001,0,0,0,0,0,0,0,0,0,0,1.0,1551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3002,3428,PHOENIX,AZ,SW,97051,0.009265387160820648,0.0064,1,0,1,0,0,0,0,0,0,0,0.0,3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
5213,5923,DARIEN,WI,MDW,53114,0.005625413633355393,0.0082,0,0,0,1,1,1,1,1,0,0,0.0,5923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3659,4198,ASHKUM,IL,MDW,60911,0.007610853739245533,0.007200000000000001,0,0,0,0,0,0,0,0,1,0,0.0,4198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4335,4950,AVENEL,NJ,NE,07001,0.114162806088683,0.069,0,0,1,0,0,0,0,0,1,1,0.0,4950,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
2048,2332,MEDLEY,FL,SE,33178,0.03772336201191264,0.0806,1,1,1,0,0,0,0,0,0,0,0.0,2332,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
3080,3515,FRESNO,CA,PAC,93727,0.0033090668431502318,0.0022,0,1,0,0,0,0,0,0,0,0,0.0,3515,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
916,1008,ANSONIA,OH,MDW,45303,0.004963600264725348,0.0058000000000000005,1,1,0,0,1,0,0,0,0,0,0.0,1008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3855,4426,BENTON,LA,SE,71006,0.00033090668431502316,0.0002,0,0,0,0,0,0,0,0,1,0,1.0,4426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2661,3036,JACKSBORO,TN,SE,37757,0.0066181336863004635,0.008,1,0,0,0,0,0,0,0,0,0,0.0,3036,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
1482,1686,TACOMA,WA,PAC,98421,0.008603573792190603,0.0158,1,0,0,0,0,0,0,0,0,0,0.0,1686,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
5183,5892,WEST BEND,WI,MDW,53095-9712,0.00628722700198544,0.004,0,1,0,0,0,0,0,0,0,0,0.0,5892,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4812,5486,JACKSON,TN,SE,38301,0.0026472534745201853,0.0058000000000000005,0,0,0,0,1,1,1,1,0,0,0.0,5486,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
