,COMPANY ID,CITY,ST,DOMICILE REGION,ZIP,TRAC,TRAIL,VAN,REFR,INTER,CURT,FLAT,STEP,DD,OVER,TANK,PNEUM,BULK,Company ID,BEVERAGES,BUILDING_MATERIALS,CHEMICALS,COAL_COKE,CONSTRUCT,DRIVE_TOW,DRY_BULK,FARM_SUPPLIES,FRESH_PRODUCE,GARBAGE_TRASH,GENERAL_FREIGHT,GRAIN_FEED,HOUSEHOLD_GOODS,INTERMODAL,LIQUIDS_GASES,LIVESTOCK,LOG_POLE,MACHINERY_LARGE_OBJECTS,MEAT,METAL_SHEETS_ROLLS,MOBILE_HOMES,MOTOR_VEHICLES,OILFIELD_EQUIPMENT,OTHER,PAPER_PRODUCTS,PASSENGERS,REFRIGERATED_FOOD,US_MAIL,UTILITY,Unavailable,WATER_WELL,ONLY_VAN,VAN_REFR,VAN_FLAT,ONLY_REFR,ONLY_FLAT,REFR_FLAT
2399,2738,FARGO,ND,CEN,58102,0.025479814692256783,0.034,1,0,0,0,0,0,0,0,0,0,0.0,2738,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
3033,3459,ABBOTSFORD,BC,CAN,V2T 6W1,0.009265387160820648,0.006,0,1,0,0,0,0,0,0,0,0,0.0,3459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
2074,2359,MARIETTA,GA,SE,30064,0.039377895433487756,0.0522,0,1,0,0,0,0,0,0,0,0,0.0,2359,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1954,2226,ARMSTRONG,BC,CAN,V0E 1B0,0.02812706816677697,0.030000000000000002,1,0,0,0,0,0,0,0,0,0,0.0,2226,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4852,5529,LAREDO,TX,CEN,78041,0.01985440105890139,0.012,0,0,0,0,0,0,0,0,0,0,0.0,5529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4514,5155,VITTORIA,ON,CAN,N0E 1W0,0.005625413633355393,0.0034000000000000002,0,1,0,0,0,0,0,0,0,0,0.0,5155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4453,5087,MANSFIELD,OH,MDW,44903,0.009596293845135672,0.0246,1,1,0,0,0,0,0,0,0,0,0.0,5087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
3737,4291,INDIANAPOLIS,IN,MDW,46225,0.004963600264725348,0.0032,0,1,0,0,0,0,0,0,0,0,0.0,4291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1199,1342,CLACKAMAS,OR,PAC,97015,0.025810721376571807,0.027,1,1,0,0,0,0,0,0,0,0,0.0,1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1689,1920,ELIZABETHTOWN,PA,NE,17022,0.009927200529450696,0.0308,1,1,0,0,0,0,0,0,0,0,0.0,1920,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
3491,3976,DALTON,GA,SE,30721,0.0033090668431502318,0.0178,1,0,0,0,0,0,0,0,1,0,0.0,3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
617,662,SALMO,BC,CAN,V0G 1Z0,0.024156187954996692,0.024200000000000003,0,1,0,0,1,1,1,1,0,0,1.0,662,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2449,2792,SPARKS,NV,PAC,89431,0.01753805426869623,0.0106,1,1,1,0,0,0,0,0,0,0,0.0,2792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1576,1792,EL PASO,TX,CEN,79915,0.04731965585704831,0.057600000000000005,1,0,0,0,0,0,0,0,0,0,0.0,1792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4643,5299,PHILADELPHIA,PA,NE,19114-2854,0.004301786896095301,0.0064,0,0,0,0,1,1,1,1,1,0,0.0,5299,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2935,3347,SARALAND,AL,SE,36571,0.005294506949040371,0.0056,1,0,0,0,1,0,1,1,0,0,0.0,3347,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
187,201,BEDFORD,QC,CAN,J0J 1A0,0.010919920582395765,0.009000000000000001,0,0,0,0,1,0,0,0,0,0,0.0,201,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3500,3990,Kingsley,IA,CEN,51028,0.003639973527465255,0.0026000000000000003,0,1,0,0,0,0,0,0,0,0,0.0,3990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3793,4353,GARDEN CITY,KS,CEN,67846,0.0029781601588352085,0.0018000000000000002,1,0,0,0,0,0,0,0,0,0,0.0,4353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
269,292,MISSISSAUGA,ON,CAN,L5T 2S6,0.01985440105890139,0.0268,1,1,0,0,0,0,0,0,0,0,0.0,292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4970,5655,PHARR,TX,CEN,78577,0.011912640635340834,0.008400000000000001,1,0,0,0,0,0,0,0,0,0,0.0,5655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4466,5101,KINGFISHER,OK,CEN,73750,0.0066181336863004635,0.0024000000000000002,1,0,0,0,0,0,0,0,1,0,0.0,5101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
154,166,KANSAS CITY,MO,CEN,64120,0.010919920582395765,0.023,1,0,1,0,0,0,0,0,0,0,0.0,166,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
3800,4361,DOWNS,KS,CEN,67437,0.004301786896095301,0.004,0,1,0,0,0,0,0,0,0,0,0.0,4361,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
3154,3598,SAN DIEGO,CA,PAC,82501,0.007610853739245533,0.0046,1,0,0,0,0,0,0,0,0,0,0.0,3598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
5107,5806,NEWPORT,VT,NE,05855,0.0066181336863004635,0.006,0,0,0,0,1,0,0,0,0,0,1.0,5806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4318,4931,NEWARK,NJ,NE,07105,0.009927200529450696,0.006,0,0,1,0,0,0,0,0,0,0,0.0,4931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4401,5030,ROCKFORD,OH,MDW,45882-9044,0.008934480476505625,0.005,0,0,0,0,0,0,0,0,1,0,0.0,5030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2552,2909,ALLISTON,ON,CAN,L9R 1T9,0.07048312375909993,0.2524,1,0,0,1,1,0,0,0,0,0,0.0,2909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
730,786,ELK CITY,OK,CEN,73644,0.00727994705493051,0.0068000000000000005,0,0,0,0,1,0,0,0,0,0,0.0,786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
244,264,STE-CROIX,QC,CAN,G0S 2H0,0.0357379219060225,0.02,1,1,1,1,1,1,0,1,1,1,1.0,264,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
2493,2847,ROOTSTOWN,OH,MDW,44272,0.0400397088021178,0.0592,0,0,0,1,1,1,1,1,0,0,0.0,2847,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
4481,5119,OKLAHOMA CITY,OK,CEN,73116,0.013567174056915949,0.0154,0,1,0,0,0,0,0,0,0,0,0.0,5119,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4075,4671,SAVANNAH,MO,CEN,64485,0.009265387160820648,0.0066,1,1,0,0,0,0,0,0,0,0,0.0,4671,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1346,1523,SHAKOPEE,MN,CEN,55379,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,1523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
2803,3191,TACOMA,WA,PAC,98404,0.007610853739245533,0.0046,0,1,0,0,0,0,0,0,0,0,0.0,3191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
1899,2157,MONTMAGNY,QC,CAN,G5V 3R8,0.026803441429516878,0.05,1,1,0,0,1,0,0,0,0,0,0.0,2157,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4083,4680,ST LOUIS,MO,CEN,63111,0.003970880211780278,0.0078000000000000005,0,0,0,0,1,1,1,1,0,0,0.0,4680,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3087,3524,FRESNO,CA,PAC,93723,0.003970880211780278,0.0024000000000000002,0,1,0,0,0,0,0,0,0,0,0.0,3524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4821,5495,NASHVILLE,TN,SE,37209,0.0029781601588352085,0.0026000000000000003,1,0,0,0,0,0,0,0,0,1,0.0,5495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
5182,5891,KENOSHA,WI,MDW,53142,0.00628722700198544,0.0038,0,0,1,0,0,0,0,0,0,0,0.0,5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
973,1071,ELIZABETH,NJ,NE,07201,0.011250827266710787,0.0782,1,1,1,0,0,0,0,0,0,0,0.0,1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2840,3232,LA CROSSE,WI,MDW,54603,0.011250827266710787,0.015000000000000001,1,0,0,0,0,0,0,0,0,0,0.0,3232,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1542,1755,BATESVILLE,IN,MDW,47006,0.04798146922567836,0.061000000000000006,1,0,0,0,0,0,0,0,0,0,0.0,1755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1586,1804,EL PASO,TX,CEN,79901,0.02614162806088683,0.0158,0,0,0,0,0,0,0,0,1,0,1.0,1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3509,4007,TRIPOLI,IA,CEN,50676,0.01257445400397088,0.006200000000000001,0,0,0,0,0,0,0,0,1,0,1.0,4007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2813,3201,SUNNYSIDE,WA,PAC,98944,0.024156187954996692,0.0198,0,1,0,1,1,0,0,0,0,0,0.0,3201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
4469,5104,PURCELL,OK,CEN,73080,0.003970880211780278,0.003,1,1,0,0,1,0,0,0,1,0,0.0,5104,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1550,1763,GARDENA,CA,PAC,90248,0.013898080741230973,0.0088,1,0,0,0,1,0,0,0,0,0,0.0,1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
275,298,CONCORD,ON,CAN,L4K 3Z3,0.012905360688285903,0.068,1,1,0,0,0,0,0,0,0,0,0.0,298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4557,5200,VAUGHAN,ON,CAN,L0J 1C0,0.004963600264725348,0.01,0,0,1,0,0,0,0,0,0,0,0.0,5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
815,883,EMPORIA,KS,CEN,66801-4065,0.013236267372600927,0.0086,0,1,0,0,0,0,0,0,0,0,0.0,883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
822,889,BRASHEAR,TX,CEN,75420,0.022832561217736597,0.0194,0,1,0,0,0,0,0,0,0,0,0.0,889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
3649,4186,DOWNERS GROVE,IL,MDW,60515,0.010919920582395765,0.0066,1,1,0,0,0,0,0,0,0,0,0.0,4186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
5031,5721,SALT LAKE CITY,UT,MTW,84120,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,5721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3443,3923,MACON,GA,SE,31211,0.004963600264725348,0.0036000000000000003,0,0,0,0,0,0,0,0,0,0,1.0,3923,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1948,2220,PHOENIX,AZ,SW,82501,0.01753805426869623,0.023200000000000002,0,0,0,0,1,0,0,0,0,0,0.0,2220,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3384,3857,TAMPA,FL,SE,33619,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,3857,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1313,1487,GARDEN CITY,KS,CEN,67846-3524,0.001985440105890139,0.0012000000000000001,0,0,0,0,0,0,0,0,0,0,1.0,1487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2559,2918,WILSONVILLE,OR,PAC,97070,0.02018530774321641,0.0246,0,1,0,0,0,0,0,0,0,0,0.0,2918,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0
2854,3248,EDMONTON,AB,CAN,T6P 0C8,0.0033090668431502318,0.002,0,0,0,0,1,1,1,1,0,0,0.0,3248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
98,108,SURREY,BC,CAN,V3W 3B2,0.013898080741230973,0.010400000000000001,1,1,0,0,0,0,0,0,0,0,0.0,108,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
3594,4117,HIGHLAND PARK,IL,MDW,60035,0.003639973527465255,0.003,0,1,0,0,0,0,0,0,0,0,0.0,4117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
2601,2963,NESCOPECK,PA,NE,18635,0.006949040370615486,0.0118,1,1,0,0,0,0,0,0,0,0,0.0,2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2453,2798,PHELPS,NY,NE,14532-9309,0.034083388484447384,0.0206,0,0,0,0,0,0,0,0,1,0,0.0,2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4287,4900,Linden,NJ,NE,07036,0.0013236267372600927,0.0008,0,1,0,0,0,0,0,0,0,0,0.0,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
